dataset,path,emotion_name,emotion_code,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,mel_0,mel_1,mel_2,mel_3,mel_4,mel_5,mel_6,mel_7,mel_8,mel_9,mel_10,mel_11,mel_12,mel_13,mel_14,mel_15,mel_16,mel_17,mel_18,mel_19,mel_20,mel_21,mel_22,mel_23,mel_24,mel_25,mel_26,mel_27,mel_28,mel_29,mel_30,mel_31,mel_32,mel_33,mel_34,mel_35,mel_36,mel_37,mel_38,mel_39,mel_40,mel_41,mel_42,mel_43,mel_44,mel_45,mel_46,mel_47,mel_48,mel_49,mel_50,mel_51,mel_52,mel_53,mel_54,mel_55,mel_56,mel_57,mel_58,mel_59,mel_60,mel_61,mel_62,mel_63,mel_64,mel_65,mel_66,mel_67,mel_68,mel_69,mel_70,mel_71,mel_72,mel_73,mel_74,mel_75,mel_76,mel_77,mel_78,mel_79,mel_80,mel_81,mel_82,mel_83,mel_84,mel_85,mel_86,mel_87,mel_88,mel_89,mel_90,mel_91,mel_92,mel_93,mel_94,mel_95,mel_96,mel_97,mel_98,mel_99,mel_100,mel_101,mel_102,mel_103,mel_104,mel_105,mel_106,mel_107,mel_108,mel_109,mel_110,mel_111,mel_112,mel_113,mel_114,mel_115,mel_116,mel_117,mel_118,mel_119,mel_120,mel_121,mel_122,mel_123,mel_124,mel_125,mel_126,mel_127,contrast_0,contrast_1,contrast_2,contrast_3,contrast_4,contrast_5,contrast_6,tonnetz_0,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\YAF_neutral\YAF_chair_neutral.wav,neutral,1,-330.224182,45.593037,-2.432719,33.954128,-18.719769,-0.167203,-23.249359,-4.020852,9.970863,-22.659214,15.196891,-8.171197,5.804924,-4.995065,-6.598178,3.594214,-10.833881,-2.561399,-2.926652,-7.091761,-6.346404,-0.614823,-7.659352,-0.995299,-3.998470,-0.251806,-2.134335,-7.579975,-5.816582,-6.154227,3.021116,17.064796,32.030113,37.432018,26.500273,13.750223,-3.495317,-3.397018,1.684497,9.387758,0.180497,0.616443,0.371462,0.092064,0.085703,0.215259,0.777823,0.512749,0.214996,0.173497,0.204014,0.179182,0.082438,0.058223,0.043297,0.010347,0.005968,0.003022,1.338841,10.909882,1.133837,0.050947,0.014727,0.007414,0.005260,0.023380,1.231184,6.148542,1.153922,0.181829,0.061305,0.026835,0.014443,0.028027,3.962922,13.988844,2.011701,0.128646,0.013899,0.002670,0.002501,0.033571,2.962719,1.869417,0.090641,0.006069,0.002740,0.000973,0.001018,0.005223,0.090880,0.134959,0.039168,0.008460,0.002739,0.001142,0.001179,0.028302,0.075084,0.047169,0.016567,0.004713,0.001717,0.002269,0.035166,0.090543,0.029001,0.002626,0.000773,0.014111,0.229511,0.226292,0.002067,0.001595,0.096288,0.456376,0.167852,0.004143,0.100411,0.582241,0.194460,0.006889,0.130770,0.360548,0.068384,0.018106,0.181253,0.139380,0.030069,0.033485,0.105198,0.114070,0.045015,0.029635,0.027640,0.023253,0.031952,0.070488,0.043027,0.040130,0.063495,0.031572,0.011881,0.009173,0.005914,0.010197,0.009322,0.015824,0.021540,0.042154,0.051257,0.091276,0.082721,0.071854,0.077210,0.070858,0.030090,0.023029,0.009119,0.005688,0.004796,0.006462,0.004837,0.007276,0.007323,0.004576,0.004179,0.003207,0.002452,0.003623,0.005956,0.003160,0.003394,0.003349,0.002837,0.002756,0.003237,0.002689,0.001648,0.001374,27.667767,24.387238,25.333906,21.577894,23.796789,26.133276,17.137093,0.014289,-0.255831,0.017679,-0.386560,0.076762,0.087560
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\YAF_neutral\YAF_chalk_neutral.wav,neutral,1,-424.861816,65.973518,11.683586,19.525814,-9.341131,6.372604,-22.264301,-4.781088,2.314288,-2.466793,-1.536391,-1.988494,4.632698,-6.647525,1.158244,-1.710850,-8.660927,-0.679080,-2.235261,-2.880625,-8.019730,1.481047,-5.663096,-0.336854,-0.549474,-1.187963,-1.813445,-5.352151,0.461127,5.442670,11.535984,21.256981,21.160500,16.246443,5.255131,1.373955,0.802962,5.169149,5.367193,1.477072,0.136297,0.162134,0.357429,0.239249,0.136021,0.197345,0.402585,0.854511,0.499641,0.230939,0.231428,0.191979,0.008202,0.000605,0.000464,0.001161,0.000381,0.000663,0.086490,2.525465,0.936297,0.021372,0.004599,0.006779,0.003404,0.003035,0.025111,1.239547,1.254901,0.115805,0.010165,0.014117,0.007882,0.003823,0.009418,0.659178,0.940113,0.208274,0.013173,0.009317,0.005666,0.000760,0.003462,0.138458,0.138009,0.021343,0.004992,0.006879,0.003114,0.000460,0.001835,0.051791,0.055023,0.005396,0.002843,0.002612,0.001152,0.000141,0.001268,0.012026,0.004186,0.001523,0.002244,0.000750,0.000388,0.017827,0.018496,0.003336,0.004707,0.001778,0.002318,0.022497,0.009955,0.002379,0.001956,0.001282,0.007270,0.004928,0.001491,0.000674,0.001172,0.002426,0.001180,0.001026,0.000851,0.001577,0.001453,0.000396,0.000533,0.001058,0.000325,0.000410,0.000668,0.000261,0.000532,0.001173,0.000665,0.001915,0.002791,0.001411,0.005555,0.002991,0.000960,0.001277,0.000654,0.000713,0.000543,0.000811,0.000521,0.001307,0.001522,0.001461,0.001312,0.001304,0.001273,0.001027,0.000948,0.000759,0.000718,0.000665,0.000789,0.000585,0.000432,0.000355,0.000462,0.000603,0.000624,0.000783,0.000795,0.000728,0.001224,0.000673,0.000306,0.000476,0.000651,0.000927,0.000875,0.000672,0.000289,0.000165,24.634737,19.771305,20.876966,18.721958,20.157146,19.511171,15.054232,0.121673,0.109921,0.257686,-0.145300,0.079636,-0.036172
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\YAF_neutral\YAF_chat_neutral.wav,neutral,1,-383.551941,39.964268,-1.591578,27.434938,-13.869998,5.009100,-15.174039,-1.759079,7.394920,-13.776927,9.704778,-1.929543,9.053067,-1.352414,-3.823535,6.943921,-9.551634,0.436497,-1.493255,-5.949378,-5.454265,-2.078920,-5.077511,-1.339146,-0.818255,-3.969939,-3.569698,-8.854560,3.203600,13.483390,28.308678,32.970398,23.841288,8.455451,-8.810125,-3.024632,3.083579,8.285813,1.377676,-5.940252,0.156065,0.175967,0.477574,0.309252,0.136404,0.135646,0.231189,0.794235,0.465952,0.219951,0.181205,0.284711,0.023410,0.014876,0.036579,0.065415,0.053037,0.025416,0.019222,2.767992,2.480559,0.047826,0.006559,0.002199,0.001460,0.001960,0.008240,0.861828,3.851370,0.680275,0.052970,0.011128,0.003652,0.002468,0.002796,0.153359,4.509938,2.477398,0.111265,0.004543,0.000860,0.000615,0.000963,0.005404,0.708604,1.712345,0.134226,0.005322,0.001383,0.000671,0.000969,0.003082,0.314325,1.890954,0.506785,0.013408,0.002802,0.000886,0.000680,0.001979,0.075191,0.134644,0.024558,0.002828,0.000553,0.000227,0.012478,0.180373,0.064933,0.002810,0.000492,0.002005,0.149483,0.403888,0.059865,0.001552,0.005988,0.252207,0.379391,0.050259,0.002334,0.023995,0.106539,0.029714,0.009198,0.027660,0.053090,0.006974,0.001768,0.147706,0.036119,0.000978,0.044942,0.053862,0.000850,0.024089,0.043013,0.003776,0.050695,0.056420,0.010415,0.059749,0.011134,0.003732,0.007680,0.001359,0.005323,0.001555,0.005042,0.003787,0.011868,0.012989,0.016377,0.018674,0.013843,0.010466,0.009676,0.003097,0.003086,0.002586,0.002674,0.002204,0.001762,0.000843,0.001579,0.001156,0.000854,0.001285,0.000992,0.001293,0.001001,0.000783,0.000428,0.000482,0.000855,0.000758,0.000506,0.000379,0.000357,0.000234,23.130009,23.315050,24.254381,22.365488,23.465063,23.162954,16.695049,0.142324,0.258928,0.384071,-0.002076,0.060183,-0.116884
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\YAF_neutral\YAF_check_neutral.wav,neutral,1,-406.658356,43.150612,3.454489,26.740835,-12.443684,-1.474111,-16.247812,0.421549,2.729324,-11.806887,11.387971,-2.400352,8.373877,-2.273535,-1.578136,4.035943,-11.174989,-0.944621,-1.991940,-4.360576,-3.326012,-2.818441,-4.665092,-0.105942,-0.464840,-2.535346,-5.151151,-5.497394,4.137819,15.504503,28.571491,33.424515,23.921318,8.927727,-4.695201,-1.827660,3.979436,9.021323,1.084457,-5.666127,0.209453,0.240019,0.497639,0.278972,0.154846,0.155656,0.268027,0.696976,0.403191,0.256931,0.220191,0.208625,0.036869,0.002132,0.000633,0.000653,0.000431,0.000597,0.013111,3.537511,3.531325,0.178536,0.023555,0.004639,0.001874,0.001695,0.008466,1.133864,5.062331,1.150551,0.256249,0.082833,0.021881,0.005474,0.003786,0.399478,6.928224,4.214820,0.362495,0.055452,0.003914,0.001192,0.001509,0.010792,0.333373,2.545220,0.692560,0.029152,0.003022,0.001522,0.000969,0.001301,0.029879,0.241012,0.207168,0.010833,0.002701,0.000571,0.000189,0.004224,0.035943,0.075795,0.018899,0.002160,0.000522,0.000385,0.025445,0.064178,0.033519,0.001367,0.000360,0.000793,0.031765,0.114040,0.031691,0.001466,0.000936,0.026878,0.184296,0.055435,0.004210,0.007048,0.049617,0.035908,0.007770,0.015593,0.051846,0.019878,0.004308,0.072734,0.039955,0.001892,0.010616,0.017898,0.002484,0.006246,0.021438,0.006010,0.015719,0.033167,0.010975,0.008679,0.008084,0.001825,0.003475,0.001255,0.001517,0.002588,0.002257,0.004066,0.005550,0.008115,0.010558,0.018089,0.013676,0.013599,0.008715,0.008817,0.003742,0.001892,0.002210,0.003471,0.004072,0.002723,0.004074,0.001021,0.001682,0.001734,0.001013,0.000814,0.001188,0.000970,0.000801,0.000695,0.001150,0.001210,0.000886,0.000697,0.000531,0.000385,23.457434,24.227043,24.432545,21.801245,21.587143,21.426897,15.778121,0.079123,0.186226,0.286785,0.028744,0.024421,-0.094939
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\YAF_neutral\YAF_cheek_neutral.wav,neutral,1,-420.601562,25.509609,7.846275,39.025497,-14.548651,3.826463,-13.523066,-6.926606,2.791300,-9.774723,12.016272,-2.006321,10.627210,0.717983,-2.734986,8.048489,-9.130323,3.324103,-2.505363,-3.394454,-4.308750,-1.857829,-3.855023,-1.767829,-3.195338,-4.623454,-4.387377,-7.715508,3.901052,13.860318,27.331795,31.131279,22.448156,9.139817,-3.910092,-0.578928,4.058410,8.928694,0.051847,-5.550987,0.153929,0.267304,0.505675,0.237507,0.180039,0.200057,0.430098,0.805031,0.372427,0.204881,0.149109,0.157208,0.013270,0.002283,0.003793,0.002461,0.001854,0.000503,0.007684,1.666197,1.905196,0.050285,0.004467,0.002308,0.002274,0.003074,0.008163,0.578676,3.814103,1.200144,0.092945,0.010603,0.002001,0.001341,0.002482,0.321507,2.707947,1.968803,0.138897,0.002062,0.000286,0.000273,0.000185,0.003341,0.057889,0.089845,0.033252,0.002024,0.000151,0.000054,0.000071,0.000450,0.030609,0.056321,0.034711,0.006931,0.000932,0.000254,0.000190,0.002280,0.040740,0.040220,0.014456,0.002372,0.000317,0.000259,0.054090,0.077475,0.018700,0.001626,0.000420,0.011472,0.333492,0.239311,0.053131,0.001637,0.010974,0.161417,0.219737,0.055058,0.005392,0.067650,0.078688,0.053964,0.013265,0.008255,0.021226,0.031975,0.002246,0.013320,0.099888,0.008464,0.002424,0.032556,0.020936,0.003265,0.017764,0.018241,0.006155,0.043272,0.029010,0.009028,0.032288,0.004802,0.005028,0.004954,0.001960,0.005228,0.001938,0.007857,0.005744,0.013121,0.014418,0.030393,0.020695,0.013371,0.006694,0.005823,0.005965,0.006724,0.003548,0.001734,0.002591,0.004056,0.002252,0.000912,0.001482,0.001418,0.001421,0.001132,0.001181,0.000839,0.000598,0.000817,0.000802,0.000959,0.000944,0.000531,0.000401,0.000214,22.985050,22.740471,24.705320,20.887623,23.648619,23.028572,16.193991,0.000518,0.112317,0.269289,0.076606,-0.011051,-0.085664
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\YAF_neutral\YAF_chief_neutral.wav,neutral,1,-372.346191,31.635021,10.540983,37.525269,-16.237282,3.953604,-16.582325,-6.229581,1.530011,-18.623985,11.535303,-8.603607,6.396129,-1.963546,-6.524249,5.663506,-9.490209,-0.973076,-2.841114,-4.186033,-5.568829,-0.945408,-5.253663,-0.326974,-3.691217,-1.552538,-3.153925,-6.754498,-4.999498,-1.595368,7.708042,20.558041,30.761204,29.446093,19.183289,5.858917,-2.741966,0.843529,4.663817,8.054514,0.187521,0.428455,0.212513,0.127164,0.176720,0.320644,0.781123,0.489611,0.209919,0.192579,0.208900,0.198572,0.024769,0.002795,0.002724,0.001472,0.000757,0.002545,0.593441,8.458585,1.495095,0.039266,0.007960,0.005470,0.007445,0.024145,0.778984,7.184426,2.481625,0.223235,0.030622,0.010918,0.007084,0.008229,1.119213,10.323673,2.219851,0.231136,0.011297,0.001122,0.000979,0.001614,0.279713,0.737864,0.131034,0.018337,0.002202,0.000584,0.000464,0.000939,0.020579,0.110149,0.049545,0.013177,0.003802,0.001922,0.000954,0.001727,0.028229,0.064313,0.027383,0.007311,0.002059,0.000674,0.010280,0.128062,0.048047,0.003255,0.000754,0.001450,0.230120,0.267247,0.012292,0.004042,0.002049,0.066794,0.095814,0.003344,0.002845,0.034823,0.089855,0.011144,0.010867,0.046892,0.041560,0.008931,0.016208,0.078515,0.040809,0.003488,0.041128,0.166199,0.045974,0.013971,0.077038,0.036074,0.015781,0.087352,0.029066,0.037663,0.050273,0.023294,0.017446,0.007205,0.006922,0.006963,0.007316,0.009765,0.014479,0.030146,0.035583,0.080364,0.068288,0.081056,0.062581,0.067973,0.033672,0.024841,0.006767,0.004420,0.005749,0.005141,0.004547,0.005957,0.005692,0.006805,0.004545,0.003682,0.003268,0.004006,0.004852,0.003245,0.002687,0.002599,0.002939,0.004018,0.003052,0.003063,0.001481,0.000925,26.532843,22.097157,24.377769,20.056467,21.667351,23.964252,16.001371,0.049451,-0.132606,0.092019,-0.293233,0.069722,0.047166
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\YAF_neutral\YAF_choice_neutral.wav,neutral,1,-430.918030,46.127579,34.593578,21.452711,-13.685825,4.014129,-19.847023,-4.099334,2.663844,-8.384279,4.304972,5.346333,-1.153599,-1.006201,1.432630,-2.803813,-6.476223,-2.180061,-7.550006,-4.224875,-6.212358,2.368787,-5.320145,-0.000212,-0.510117,-3.583246,-1.993600,-5.297815,-3.913567,-2.107716,2.201785,15.796319,25.197323,24.991493,18.269203,8.542031,-1.516366,-0.380213,3.396180,5.000510,0.266654,0.605681,0.161856,0.074923,0.111515,0.349164,0.718487,0.396906,0.234609,0.224073,0.208758,0.142462,0.012456,0.001642,0.001207,0.001167,0.001779,0.002418,0.347951,3.219644,0.487611,0.024915,0.006581,0.005126,0.004538,0.005992,0.325471,1.828389,0.531508,0.052056,0.015662,0.009720,0.009127,0.015905,1.476748,3.686109,0.632523,0.028169,0.004010,0.001375,0.000884,0.001448,0.110774,0.132159,0.024702,0.003033,0.000883,0.000530,0.000371,0.000714,0.012668,0.012736,0.004283,0.000507,0.000182,0.000171,0.000147,0.004953,0.010127,0.004266,0.002073,0.000489,0.000208,0.001028,0.005073,0.005191,0.002035,0.000483,0.000217,0.000515,0.004145,0.005649,0.000326,0.000216,0.000674,0.009941,0.006962,0.000214,0.000297,0.001354,0.001033,0.000281,0.000383,0.004052,0.001759,0.000874,0.002716,0.004050,0.000363,0.000219,0.000596,0.000271,0.000184,0.000154,0.000077,0.000071,0.000161,0.000125,0.000394,0.000938,0.000846,0.002681,0.001111,0.000755,0.000838,0.000641,0.001137,0.001350,0.002988,0.003836,0.004214,0.003097,0.001865,0.001245,0.001168,0.001059,0.000889,0.001130,0.000919,0.001482,0.000833,0.000604,0.000547,0.000469,0.000374,0.000631,0.000658,0.000680,0.000717,0.001001,0.000643,0.000700,0.000709,0.000879,0.000738,0.000735,0.000511,0.000299,0.000240,0.000208,24.440477,20.856371,21.587317,18.534500,19.621597,20.091150,15.430915,0.031482,-0.208704,0.017052,-0.343372,0.057659,0.078677
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\YAF_neutral\YAF_cool_neutral.wav,neutral,1,-403.419403,68.931511,6.254472,19.211237,-20.748125,8.598348,-13.282016,-10.380805,2.277270,-20.195587,12.386180,-6.046973,11.548007,-0.648903,-2.489045,10.293799,-12.953550,1.751218,-3.264618,-7.040983,-5.727713,-3.532905,-5.617468,-1.734363,-3.403821,-7.515970,-6.254146,-3.742928,6.640096,25.710264,33.930294,37.847374,19.509132,5.884588,-8.774794,-0.263603,5.490918,8.374207,-3.686846,-7.963609,0.064296,0.116967,0.345887,0.147728,0.067757,0.089362,0.263661,0.899998,0.513358,0.199303,0.094034,0.101196,0.018605,0.018816,0.050129,0.073488,0.051375,0.019705,0.013154,2.343380,3.045938,0.133343,0.007846,0.003655,0.004228,0.004977,0.009116,0.791518,8.483570,3.202624,0.260289,0.034607,0.005863,0.003129,0.003806,0.032982,2.478046,2.220805,0.242600,0.008462,0.002278,0.000486,0.000263,0.000413,0.041546,0.208094,0.136207,0.022826,0.003799,0.001644,0.000610,0.000388,0.001863,0.072276,0.371989,0.320040,0.012344,0.002170,0.001154,0.000843,0.008673,0.097412,0.053810,0.008316,0.000577,0.000576,0.000526,0.073660,0.113002,0.004143,0.000327,0.000227,0.003119,0.235358,0.075131,0.000645,0.000315,0.005338,0.094761,0.015336,0.001221,0.003874,0.048237,0.034626,0.003371,0.019738,0.068605,0.005620,0.000818,0.085261,0.052545,0.000791,0.017575,0.038406,0.000960,0.008905,0.033323,0.003895,0.031641,0.060992,0.007779,0.026124,0.013949,0.002952,0.010961,0.000868,0.004764,0.001376,0.005413,0.004753,0.008385,0.009816,0.009177,0.015321,0.006521,0.006204,0.004647,0.002281,0.001090,0.000381,0.000261,0.000157,0.000100,0.000090,0.000141,0.000117,0.000127,0.000197,0.000310,0.000237,0.000238,0.000179,0.000242,0.000213,0.000371,0.000407,0.000402,0.000256,0.000240,0.000195,23.158274,25.930380,27.884819,25.462711,24.196583,24.658886,17.386784,0.093452,0.225233,0.371412,0.081400,0.029451,-0.121832
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\YAF_neutral\YAF_dab_neutral.wav,neutral,1,-336.629547,49.158924,-5.285919,31.891064,-19.164209,2.980677,-20.997829,-7.879948,6.819940,-18.383471,10.999167,-13.021042,6.474033,-4.140269,-6.881307,3.316134,-11.579164,-3.833177,-2.724152,-7.226533,-5.321007,-1.954384,-6.390757,-2.034137,-3.917585,-0.087426,-3.634022,-6.933761,-5.837244,-8.233762,3.947216,16.170021,34.925533,39.036236,28.368095,11.734917,-4.314735,-3.578236,3.023721,10.755445,0.142376,0.524195,0.143660,0.044402,0.080823,0.411212,0.785498,0.299848,0.173264,0.218347,0.179496,0.061964,0.023205,0.009545,0.001634,0.000678,0.000705,0.002371,1.232062,11.142586,1.037078,0.026594,0.009343,0.007318,0.010212,0.034762,1.122275,8.554981,1.601882,0.197459,0.062298,0.019433,0.018654,0.042772,2.079169,21.021351,4.281078,0.098510,0.008727,0.001803,0.004447,0.098128,3.005574,2.899426,0.325423,0.006414,0.001542,0.000875,0.001872,0.239195,4.080763,1.149543,0.064775,0.005351,0.002311,0.001320,0.002754,0.222315,0.397593,0.105923,0.017797,0.004228,0.001892,0.016424,0.254363,0.186084,0.084350,0.005909,0.001284,0.242717,0.488984,0.569727,0.014669,0.004264,0.476441,0.680913,0.446249,0.004278,0.048332,0.240833,0.367190,0.017069,0.012124,0.080551,0.147768,0.019836,0.014033,0.078385,0.058658,0.005289,0.060761,0.134108,0.008337,0.042773,0.076376,0.025278,0.118621,0.141832,0.016925,0.146820,0.088168,0.023630,0.040882,0.005398,0.016704,0.007656,0.012017,0.011565,0.014540,0.021766,0.028372,0.044773,0.073616,0.097787,0.072035,0.045943,0.031844,0.008302,0.004652,0.002002,0.001381,0.001185,0.000796,0.000847,0.000907,0.001346,0.001899,0.002308,0.002432,0.003091,0.004190,0.003766,0.001992,0.002974,0.002609,0.002319,0.002427,0.002680,0.002058,0.001553,28.603388,23.942348,25.867958,22.325052,23.848587,26.051832,16.370846,0.025122,-0.251226,0.027652,-0.408380,0.075473,0.088049
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\YAF_neutral\YAF_date_neutral.wav,neutral,1,-401.606812,37.977104,6.418472,42.090057,-13.789952,2.619319,-10.935107,-4.940112,3.283533,-13.687374,14.630795,-3.273838,8.750889,-0.406196,-1.308197,8.407031,-10.596602,3.689319,-2.701648,-6.330505,-4.646949,-2.341585,-6.205127,-0.430436,-3.540990,-3.449759,-6.425209,-6.721828,2.002007,14.373587,27.755667,32.318027,24.677528,9.819860,-5.834800,-4.079020,1.450016,6.846088,0.597249,-5.934900,0.096289,0.172265,0.414368,0.209146,0.121992,0.165203,0.478232,0.784346,0.275584,0.125415,0.082335,0.082535,0.011388,0.021426,0.053072,0.023275,0.009253,0.002659,0.012621,2.480649,2.334931,0.035358,0.004010,0.002660,0.002141,0.002200,0.019442,1.428061,4.887815,0.966958,0.034134,0.007339,0.004228,0.002453,0.002219,0.142458,2.002498,2.433283,0.099081,0.001102,0.000290,0.000280,0.000234,0.006173,0.248126,0.310308,0.047697,0.001203,0.000183,0.000121,0.000120,0.000806,0.009050,0.057453,0.072481,0.007839,0.001606,0.000594,0.000246,0.001243,0.009068,0.078898,0.045788,0.004456,0.000585,0.000404,0.002071,0.089876,0.172972,0.001920,0.000343,0.000863,0.003101,0.314565,0.162179,0.000881,0.000950,0.005072,0.134011,0.037349,0.000834,0.004404,0.046027,0.042989,0.002330,0.028729,0.037919,0.011269,0.007329,0.085506,0.061514,0.016109,0.041949,0.033675,0.011351,0.024593,0.047079,0.031934,0.043872,0.054098,0.046988,0.057636,0.022502,0.012194,0.010512,0.005236,0.004869,0.003492,0.003879,0.005700,0.006046,0.010489,0.012494,0.015322,0.014008,0.007007,0.007254,0.003294,0.003041,0.003427,0.005336,0.002953,0.002113,0.001609,0.001007,0.001023,0.000865,0.000666,0.000603,0.000744,0.000736,0.000361,0.000350,0.000472,0.000447,0.000470,0.000461,0.000371,0.000349,0.000267,22.296036,23.313745,25.678869,21.577419,24.313490,24.005953,15.969693,0.124933,0.209836,0.361084,-0.018329,0.066120,-0.087530
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\YAF_neutral\YAF_dead_neutral.wav,neutral,1,-366.361481,43.964672,-2.166347,30.735798,-17.123419,0.496617,-27.183104,-5.290197,6.553473,-19.569063,12.194473,-5.912965,6.062038,-7.699142,-6.295318,5.674352,-14.893647,0.113190,-1.605772,-5.740613,-6.706289,-1.685415,-4.184971,-2.296950,-2.662533,-1.947444,-3.063312,-8.223823,-7.335370,-4.769694,6.174009,22.239294,35.062969,40.464916,24.939528,11.026930,-4.347206,-0.980257,4.327483,9.661483,0.161749,0.563504,0.478782,0.131609,0.084153,0.183357,0.674091,0.534411,0.215906,0.152962,0.139664,0.125337,0.010705,0.000498,0.000225,0.000220,0.000186,0.000993,0.453397,4.331917,0.737725,0.017557,0.005064,0.004311,0.007633,0.021330,0.471678,3.634677,1.448105,0.145223,0.027470,0.013501,0.007257,0.025717,1.622779,9.278846,2.471799,0.334924,0.023980,0.001035,0.001052,0.018899,2.969156,1.766520,0.120879,0.015990,0.001530,0.000346,0.000279,0.004923,0.084696,0.104623,0.029888,0.006395,0.001817,0.000504,0.000506,0.017532,0.053136,0.038783,0.006075,0.001424,0.000359,0.001517,0.028026,0.128680,0.032364,0.003529,0.000501,0.008430,0.115517,0.420707,0.009716,0.003036,0.022351,0.183842,0.468092,0.012756,0.042165,0.210698,0.258723,0.044029,0.110882,0.333866,0.072339,0.025160,0.025345,0.025391,0.019952,0.007568,0.009522,0.034644,0.059349,0.006805,0.013595,0.031705,0.019209,0.039678,0.070838,0.037759,0.031768,0.021790,0.007889,0.011235,0.003713,0.005878,0.003398,0.004634,0.005547,0.011551,0.017140,0.030505,0.042279,0.055193,0.035632,0.033422,0.016133,0.013383,0.003230,0.001956,0.001083,0.000631,0.000688,0.000571,0.000383,0.000282,0.000189,0.000429,0.000461,0.000736,0.000729,0.000412,0.000359,0.000279,0.000336,0.000437,0.000631,0.000640,0.000288,0.000306,29.263186,24.191788,26.263502,21.856287,23.366875,24.909065,17.149860,0.020519,-0.212916,0.021461,-0.352422,0.074345,0.063178
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\YAF_neutral\YAF_death_neutral.wav,neutral,1,-414.621185,58.566257,14.647321,25.073347,-11.601324,2.723329,-21.665230,0.771054,7.608555,-10.161883,3.251899,1.676227,3.842516,-7.074099,1.383996,0.211757,-8.219769,-0.314519,-1.804986,-6.888347,-2.677430,-0.702635,-7.504977,2.636596,-2.628162,0.771045,-2.036020,-5.324887,-2.361413,-1.108349,2.121564,12.973324,20.113159,21.955864,16.670284,7.150322,-0.766856,-0.165223,3.646253,4.843031,0.223632,0.548590,0.242635,0.120361,0.149718,0.361302,0.827131,0.395836,0.178801,0.161293,0.159899,0.169254,0.020684,0.003743,0.003526,0.004305,0.001563,0.002194,0.481247,4.285642,0.593025,0.024907,0.009733,0.014461,0.012709,0.011047,0.302692,2.153811,0.533682,0.067927,0.027806,0.055979,0.029987,0.034174,0.693659,3.167120,0.843042,0.108604,0.020104,0.022895,0.005687,0.006471,0.477454,0.587466,0.104382,0.010463,0.006186,0.005650,0.001462,0.007254,0.241772,0.091326,0.007985,0.001919,0.002206,0.002376,0.000472,0.004080,0.012850,0.004895,0.002618,0.001011,0.001237,0.000608,0.006716,0.005120,0.003809,0.002335,0.003278,0.002167,0.009139,0.003849,0.004292,0.014868,0.008152,0.034348,0.005526,0.006873,0.007000,0.035943,0.007963,0.005937,0.004182,0.015702,0.006498,0.006366,0.002182,0.002900,0.002172,0.000468,0.000546,0.001440,0.000365,0.000372,0.000278,0.000233,0.000477,0.000545,0.001293,0.002798,0.003171,0.005867,0.008602,0.002770,0.000697,0.000402,0.000388,0.000359,0.000651,0.001086,0.001981,0.003880,0.005448,0.005764,0.003250,0.002735,0.001485,0.000844,0.000475,0.000541,0.000927,0.000482,0.000644,0.000623,0.000715,0.000457,0.000207,0.000214,0.000366,0.000755,0.000468,0.000271,0.000347,0.000403,0.000345,0.000517,0.000471,0.000348,0.000167,0.000179,25.041523,19.894075,22.230156,19.250919,20.226704,21.366377,15.452209,0.043821,-0.194600,0.058335,-0.347377,0.067227,0.081280
