dataset,path,emotion_name,emotion_code,smile_F0semitoneFrom27.5Hz_sma3nz_amean,smile_F0semitoneFrom27.5Hz_sma3nz_stddevNorm,smile_F0semitoneFrom27.5Hz_sma3nz_percentile20.0,smile_F0semitoneFrom27.5Hz_sma3nz_percentile50.0,smile_F0semitoneFrom27.5Hz_sma3nz_percentile80.0,smile_F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,smile_F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,smile_F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,smile_F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,smile_F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,smile_loudness_sma3_amean,smile_loudness_sma3_stddevNorm,smile_loudness_sma3_percentile20.0,smile_loudness_sma3_percentile50.0,smile_loudness_sma3_percentile80.0,smile_loudness_sma3_pctlrange0-2,smile_loudness_sma3_meanRisingSlope,smile_loudness_sma3_stddevRisingSlope,smile_loudness_sma3_meanFallingSlope,smile_loudness_sma3_stddevFallingSlope,smile_spectralFlux_sma3_amean,smile_spectralFlux_sma3_stddevNorm,smile_mfcc1_sma3_amean,smile_mfcc1_sma3_stddevNorm,smile_mfcc2_sma3_amean,smile_mfcc2_sma3_stddevNorm,smile_mfcc3_sma3_amean,smile_mfcc3_sma3_stddevNorm,smile_mfcc4_sma3_amean,smile_mfcc4_sma3_stddevNorm,smile_jitterLocal_sma3nz_amean,smile_jitterLocal_sma3nz_stddevNorm,smile_shimmerLocaldB_sma3nz_amean,smile_shimmerLocaldB_sma3nz_stddevNorm,smile_HNRdBACF_sma3nz_amean,smile_HNRdBACF_sma3nz_stddevNorm,smile_logRelF0-H1-H2_sma3nz_amean,smile_logRelF0-H1-H2_sma3nz_stddevNorm,smile_logRelF0-H1-A3_sma3nz_amean,smile_logRelF0-H1-A3_sma3nz_stddevNorm,smile_F1frequency_sma3nz_amean,smile_F1frequency_sma3nz_stddevNorm,smile_F1bandwidth_sma3nz_amean,smile_F1bandwidth_sma3nz_stddevNorm,smile_F1amplitudeLogRelF0_sma3nz_amean,smile_F1amplitudeLogRelF0_sma3nz_stddevNorm,smile_F2frequency_sma3nz_amean,smile_F2frequency_sma3nz_stddevNorm,smile_F2bandwidth_sma3nz_amean,smile_F2bandwidth_sma3nz_stddevNorm,smile_F2amplitudeLogRelF0_sma3nz_amean,smile_F2amplitudeLogRelF0_sma3nz_stddevNorm,smile_F3frequency_sma3nz_amean,smile_F3frequency_sma3nz_stddevNorm,smile_F3bandwidth_sma3nz_amean,smile_F3bandwidth_sma3nz_stddevNorm,smile_F3amplitudeLogRelF0_sma3nz_amean,smile_F3amplitudeLogRelF0_sma3nz_stddevNorm,smile_alphaRatioV_sma3nz_amean,smile_alphaRatioV_sma3nz_stddevNorm,smile_hammarbergIndexV_sma3nz_amean,smile_hammarbergIndexV_sma3nz_stddevNorm,smile_slopeV0-500_sma3nz_amean,smile_slopeV0-500_sma3nz_stddevNorm,smile_slopeV500-1500_sma3nz_amean,smile_slopeV500-1500_sma3nz_stddevNorm,smile_spectralFluxV_sma3nz_amean,smile_spectralFluxV_sma3nz_stddevNorm,smile_mfcc1V_sma3nz_amean,smile_mfcc1V_sma3nz_stddevNorm,smile_mfcc2V_sma3nz_amean,smile_mfcc2V_sma3nz_stddevNorm,smile_mfcc3V_sma3nz_amean,smile_mfcc3V_sma3nz_stddevNorm,smile_mfcc4V_sma3nz_amean,smile_mfcc4V_sma3nz_stddevNorm,smile_alphaRatioUV_sma3nz_amean,smile_hammarbergIndexUV_sma3nz_amean,smile_slopeUV0-500_sma3nz_amean,smile_slopeUV500-1500_sma3nz_amean,smile_spectralFluxUV_sma3nz_amean,smile_loudnessPeaksPerSec,smile_VoicedSegmentsPerSec,smile_MeanVoicedSegmentLengthSec,smile_StddevVoicedSegmentLengthSec,smile_MeanUnvoicedSegmentLength,smile_StddevUnvoicedSegmentLength,smile_equivalentSoundLevel_dBp
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\YAF_disgust\YAF_size_disgust.wav,disgust,7,35.183956,0.112080,31.723577,34.146873,38.065239,6.341661,46.350166,32.202587,27.213665,14.498077,0.371010,0.821085,0.108008,0.251768,0.668673,0.560665,4.128283,3.640247,2.882823,1.020781,0.100329,1.069745,10.285620,2.249128,8.968184,1.730427,4.837910,4.078721,-5.731040,-4.261828,0.020127,1.159969,0.780922,0.976897,7.781774,0.384662,8.408423,0.982511,20.206154,0.566162,634.530151,0.338513,1461.935059,0.179826,-112.704575,-0.836038,1671.807739,0.134748,1072.537354,0.449541,-111.397240,-0.803617,2747.469971,0.111288,870.348022,0.400956,-113.261482,-0.772970,-10.334268,-0.773419,19.391253,0.435278,0.065683,0.302998,-0.011902,-1.638651,0.147793,0.683354,21.216730,0.697769,5.933485,2.469141,7.039486,2.842910,-20.937994,-1.073564,-2.589741,11.141422,0.015300,0.014641,0.058644,1.886793,1.153846,0.416667,0.324277,0.320000,0.123895,-32.050125
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\YAF_disgust\YAF_soap_disgust.wav,disgust,7,33.845932,0.113379,31.001474,34.067238,36.707684,5.706209,101.118614,98.168510,3.207915,20.501703,0.335579,0.911591,0.097013,0.177903,0.567835,0.470822,3.596427,3.229281,3.725781,1.538866,0.107533,1.078542,13.276946,1.746861,13.900323,1.160514,4.743323,3.807145,-10.370416,-2.623185,0.033028,1.951236,0.972284,0.943024,6.026565,0.640969,4.170094,2.181390,22.478710,0.549484,582.070312,0.339163,1359.437622,0.138755,-104.876495,-0.922719,1701.784790,0.168450,1006.205811,0.467619,-107.474220,-0.829086,2714.087402,0.108859,1109.623657,0.439366,-109.265930,-0.799575,-11.138217,-0.764394,20.128386,0.556665,0.067966,0.407799,-0.021069,-0.784293,0.172703,0.615091,24.885017,0.598831,7.116721,1.769831,8.069608,2.549730,-28.998524,-0.690859,-8.733271,16.707565,0.010799,0.011658,0.042422,1.945525,1.190476,0.423333,0.365270,0.295000,0.151410,-32.085766
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\YAF_disgust\YAF_soup_disgust.wav,disgust,7,36.089958,0.109244,32.421356,36.852524,38.782681,6.361324,46.297867,21.159670,-5.848585,25.008585,0.322217,0.829655,0.111711,0.182520,0.563991,0.452280,4.168795,3.194156,2.584013,1.483321,0.097325,0.953616,14.795821,1.459709,7.406869,1.497017,3.946198,5.161452,-9.338614,-2.257190,0.015074,0.927837,0.785436,1.292571,8.318862,0.347015,8.666059,0.943192,21.112745,0.666276,624.530884,0.400198,1349.791016,0.157341,-128.788544,-0.711257,1711.320190,0.130225,941.174927,0.426071,-116.837456,-0.765342,2736.444824,0.095481,1100.153687,0.340722,-118.222107,-0.745180,-10.549694,-0.799750,19.203541,0.579618,0.073400,0.385353,-0.014483,-0.999368,0.153494,0.593880,22.185741,0.756646,2.579519,3.878043,7.901768,2.749854,-22.171288,-0.785933,-7.055943,16.428560,0.022778,0.009612,0.052318,2.564103,0.873362,0.520000,0.310000,0.400000,0.114310,-32.787090
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\YAF_disgust\YAF_sour_disgust.wav,disgust,7,33.808361,0.160087,31.136581,33.706768,37.949409,6.812828,222.047821,219.712997,35.299931,26.957808,0.364098,0.783932,0.091504,0.286518,0.614549,0.523045,3.272480,1.869120,3.697217,1.689547,0.089648,0.976185,16.732834,1.506594,3.597765,3.777410,-5.176505,-3.865156,-6.867605,-3.061305,0.017923,1.635813,0.714848,1.092712,7.461500,0.561788,3.657937,2.138282,22.474035,0.702145,712.896667,0.389022,1352.256958,0.191580,-85.661804,-1.081714,1698.785889,0.141979,1059.064575,0.330248,-84.038704,-1.039151,2813.526367,0.111933,1056.984863,0.318299,-89.989494,-0.921948,-9.126659,-1.051983,21.185694,0.529094,0.065644,0.385717,-0.013009,-1.618836,0.131676,0.654601,26.703691,0.616818,0.387785,34.172150,-3.320390,-6.324176,-16.857048,-1.157449,-0.375250,11.722986,0.020931,0.018157,0.024530,2.230483,2.272727,0.265000,0.231930,0.151667,0.118942,-32.319275
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\YAF_disgust\YAF_south_disgust.wav,disgust,7,34.170135,0.109402,30.950327,33.498249,37.229313,6.278986,278.498505,360.313843,35.779007,32.574345,0.339537,0.950010,0.082805,0.165599,0.612800,0.529995,4.451686,3.345444,3.486809,1.616761,0.092369,1.130846,9.213698,2.570147,7.780631,1.956050,2.375734,6.918544,-6.749283,-3.524299,0.018030,0.996305,0.783035,0.621668,6.364809,0.486227,4.442324,1.543248,18.218922,0.731290,622.171875,0.369253,1322.824219,0.134569,-122.194176,-0.757310,1696.182007,0.130403,934.176514,0.363386,-118.015564,-0.756887,2754.340576,0.100769,1044.873901,0.303439,-119.482529,-0.735058,-9.761904,-0.915580,17.648108,0.575337,0.063512,0.362718,-0.014704,-0.948849,0.164449,0.629906,21.868982,0.670192,2.015322,7.889990,8.546533,2.184542,-22.158649,-0.681386,-3.926062,13.253002,0.018169,0.015067,0.036387,1.923077,1.568627,0.277500,0.343830,0.335000,0.122780,-32.867954
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\YAF_disgust\YAF_sub_disgust.wav,disgust,7,34.007412,0.174986,31.297585,34.216995,37.481209,6.183624,77.954155,38.227505,111.623383,130.545563,0.342085,0.811215,0.106521,0.208875,0.600474,0.493952,3.339860,1.801123,2.503372,1.150601,0.094266,1.064432,14.326389,1.783194,9.758267,1.506716,-0.080905,-200.705170,-8.091530,-2.886937,0.038130,2.542109,0.826323,0.848130,8.148166,0.492268,5.112424,1.578440,23.360826,0.625054,642.033142,0.361129,1413.894531,0.147995,-90.117119,-1.027483,1660.071411,0.150211,1091.174805,0.377585,-90.258446,-0.954991,2788.692627,0.094420,946.369751,0.406255,-94.668861,-0.874580,-13.800789,-0.633085,24.705950,0.434529,0.056731,0.534648,-0.009781,-1.958226,0.124304,0.775318,26.664789,0.612201,6.652250,2.253944,3.373583,4.997887,-16.681175,-1.216766,-0.952548,9.800852,0.015177,0.018623,0.052723,2.409639,1.646091,0.362500,0.333869,0.225000,0.137931,-31.757467
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\YAF_disgust\YAF_such_disgust.wav,disgust,7,35.633148,0.110967,32.327080,34.943771,38.496841,6.169762,31.984308,6.354330,-11.305591,26.498253,0.337545,0.878471,0.112368,0.206310,0.576930,0.464561,5.597651,5.216932,2.676698,1.706800,0.083604,1.075763,5.351775,4.883238,6.485084,1.897710,3.537398,5.384842,-9.548511,-2.202653,0.011442,1.231559,0.585691,0.718119,8.614718,0.385363,7.542001,1.238014,23.751060,0.773862,662.480408,0.369757,1404.342163,0.216671,-126.420761,-0.734440,1748.704834,0.098906,918.088928,0.404762,-118.357773,-0.760183,2792.185059,0.110895,1346.548096,0.441387,-121.759453,-0.710585,-9.545370,-0.901259,19.168802,0.534630,0.071549,0.385595,-0.012432,-1.334233,0.152148,0.584213,22.025444,0.841818,2.825834,4.469687,1.992218,11.562077,-26.117588,-0.606926,2.741308,4.990965,0.011241,0.018436,0.030023,2.264151,0.769231,0.580000,0.360000,0.463333,0.156276,-31.898354
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\YAF_disgust\YAF_sure_disgust.wav,disgust,7,35.531895,0.135059,30.726068,34.572632,39.663673,8.937605,39.324051,8.848804,32.402763,8.733152,0.407441,0.668533,0.122992,0.405640,0.620480,0.497488,4.021025,4.339818,3.373052,1.615386,0.105532,0.975258,10.614164,2.519485,3.570959,4.651904,5.426931,2.925182,-10.241467,-1.900021,0.019597,1.318220,0.613839,0.848456,8.214628,0.530673,3.221910,2.446810,17.159119,0.771722,690.658264,0.357171,1370.572510,0.165582,-107.082481,-0.885178,1738.044312,0.149598,1008.419556,0.357021,-107.263443,-0.839223,2768.058594,0.127056,961.794556,0.251458,-108.470657,-0.818365,-10.331014,-0.774886,19.056599,0.458273,0.073146,0.297778,-0.012868,-1.203504,0.151557,0.739797,23.137962,0.672488,0.574657,23.418592,7.222631,2.340337,-21.056366,-0.889108,4.562892,3.840285,0.024464,0.014253,0.061957,2.118644,1.304348,0.383333,0.398358,0.363333,0.036818,-31.346821
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\YAF_disgust\YAF_take_disgust.wav,disgust,7,34.746490,0.169298,30.714710,34.393299,37.980022,7.265312,136.966919,142.001205,11.829360,31.405235,0.308621,0.867157,0.064438,0.205400,0.546121,0.481683,4.961539,5.479686,3.647925,2.315348,0.084210,1.159550,9.936627,1.908464,11.110826,0.950973,17.796999,0.994034,-12.033144,-1.751133,0.024556,1.390522,0.906461,1.092676,7.975671,0.490429,7.456581,1.015375,19.570768,0.689479,646.549927,0.371215,1317.575806,0.161054,-104.651573,-0.896711,1716.894775,0.126995,1056.090820,0.521113,-104.840782,-0.827521,2723.290039,0.107279,985.701904,0.534901,-104.374939,-0.830931,-11.410406,-0.597848,19.264944,0.414980,0.065234,0.453193,-0.013509,-1.308340,0.136721,0.743939,20.925243,0.761513,8.268368,1.350886,16.395969,1.153996,-21.278978,-0.946439,-4.430472,10.552714,0.002183,0.009889,0.025816,2.448980,1.250000,0.426667,0.409254,0.262500,0.196517,-31.321943
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\YAF_disgust\YAF_talk_disgust.wav,disgust,7,35.466587,0.112151,31.674398,35.548500,38.272850,6.598452,34.744781,12.474885,4.067000,28.817249,0.359640,0.759926,0.101921,0.265839,0.660709,0.558788,5.192643,3.672674,2.868852,1.943949,0.098115,0.972854,13.096845,1.550582,3.047669,3.490175,-0.988059,-20.877308,-13.794044,-1.543241,0.023220,1.676053,0.774489,0.934339,7.589566,0.616442,3.837166,2.133049,19.784620,0.713295,742.638794,0.369012,1359.765259,0.204246,-116.974930,-0.801684,1697.822021,0.159193,1141.671143,0.332587,-109.519638,-0.838358,2823.309082,0.120222,942.586548,0.333868,-113.167007,-0.779361,-7.742631,-0.985142,19.488737,0.481100,0.070015,0.388847,-0.012358,-1.250254,0.157237,0.578314,23.495018,0.687024,0.954422,8.981251,-2.584764,-8.532908,-28.608768,-0.595551,-2.455586,12.344556,0.015273,0.011729,0.045503,2.800000,1.224490,0.390000,0.145144,0.302500,0.188331,-31.882175
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\YAF_disgust\YAF_tape_disgust.wav,disgust,7,34.328724,0.160657,31.755775,34.278946,38.012108,6.256332,55.458195,52.733170,53.933125,25.213715,0.318068,0.983127,0.078552,0.200258,0.490883,0.412331,4.149387,1.407289,1.874350,0.941824,0.107229,1.309565,14.251023,1.368892,12.195414,0.967186,15.944968,1.464461,-10.420502,-2.286522,0.036994,1.604954,0.947701,0.794956,6.355988,0.632919,9.714842,1.332059,23.529238,0.679593,690.438354,0.398891,1340.975342,0.154207,-111.893196,-0.830784,1773.818848,0.114571,902.584229,0.505776,-106.800858,-0.814671,2794.284912,0.107234,1080.229980,0.281764,-107.137115,-0.810407,-11.817793,-0.860196,20.459084,0.620381,0.061130,0.588307,-0.018050,-0.852765,0.153248,0.933873,23.003557,0.731038,7.267492,1.629921,14.501104,1.669985,-23.063126,-0.858204,-10.074839,16.728586,-0.003258,0.008054,0.059121,2.325582,1.581028,0.325000,0.415963,0.228000,0.145245,-31.704685
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\YAF_disgust\YAF_team_disgust.wav,disgust,7,34.793671,0.130417,30.797729,35.558052,37.869614,7.071884,135.810379,137.800766,34.266891,18.544035,0.331447,0.694462,0.113985,0.295982,0.550370,0.436386,4.158945,3.682920,3.370754,1.508867,0.077842,0.883588,13.608851,1.596008,11.392776,0.946665,12.468566,1.938073,-13.757869,-1.540588,0.019275,1.666249,0.766769,1.170185,8.788232,0.355157,8.243167,1.104060,22.141861,0.608419,675.219055,0.358483,1404.160400,0.165562,-91.162743,-1.007487,1683.228394,0.130427,1120.694336,0.399196,-88.479065,-0.954992,2750.143066,0.107424,930.305298,0.488627,-90.870621,-0.907839,-11.056243,-0.753495,19.442108,0.498237,0.069686,0.355343,-0.008972,-1.716768,0.110328,0.621950,22.549004,0.641877,7.945051,1.349658,14.430483,1.717594,-22.400560,-0.892686,-3.923636,10.416217,0.022987,0.012834,0.027289,3.187251,1.632653,0.377500,0.394739,0.215000,0.040311,-32.837307
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\YAF_disgust\YAF_tell_disgust.wav,disgust,7,34.984222,0.142212,31.112240,35.440105,37.850826,6.738586,53.667912,24.209532,39.441811,23.526920,0.384456,0.764980,0.119072,0.283294,0.678394,0.559322,5.324562,3.201885,4.305444,3.202489,0.108439,0.895638,15.999137,1.406880,5.762327,2.381180,1.417839,14.434299,-17.191111,-1.313427,0.030185,1.495212,1.205553,1.076247,7.230618,0.552784,4.959450,1.739159,20.774607,0.805265,732.239258,0.373503,1333.274902,0.145707,-104.885078,-0.876415,1724.190063,0.130446,979.019836,0.364578,-101.923584,-0.874453,2794.033936,0.107078,1102.665039,0.434234,-106.263313,-0.800762,-8.859788,-0.998934,18.880785,0.568222,0.071047,0.340697,-0.010573,-1.634290,0.156855,0.595511,22.469263,0.782477,1.517526,9.272011,3.899480,5.776027,-24.356503,-0.735220,-5.041527,14.160703,0.024161,0.001073,0.058216,3.846154,2.631579,0.193333,0.125786,0.198000,0.103228,-31.799519
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\YAF_disgust\YAF_thin_disgust.wav,disgust,7,35.494801,0.149089,32.039097,36.070477,39.601246,7.562149,154.326645,184.791855,66.668709,69.965317,0.335337,0.839344,0.091392,0.174712,0.598645,0.507252,4.016044,2.214977,3.204628,1.298898,0.085737,0.971840,14.782281,1.414124,8.063243,1.337449,10.240797,2.060145,-9.106364,-2.417129,0.025589,2.297986,0.738695,0.781974,8.648875,0.374405,6.687337,1.409957,20.761326,0.753475,716.535706,0.355067,1354.474243,0.157647,-101.983917,-0.906000,1779.671631,0.112586,933.185852,0.399207,-100.805870,-0.865093,2856.141113,0.095680,1066.515869,0.425628,-102.837418,-0.831790,-11.365777,-0.803255,20.833002,0.581469,0.064805,0.450522,-0.012890,-1.201519,0.128312,0.639129,22.626526,0.705294,4.217644,2.274466,10.666241,2.166087,-22.585623,-0.855137,-6.521366,14.327120,0.012060,0.010623,0.036448,2.390438,1.632653,0.332500,0.361689,0.260000,0.168077,-32.207695
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\YAF_disgust\YAF_third_disgust.wav,disgust,7,34.738453,0.103803,31.023813,34.426918,37.115067,6.091253,31.410997,11.191455,12.769372,15.853678,0.370431,0.794871,0.109838,0.274312,0.653625,0.543786,4.439488,3.413028,3.379684,1.848625,0.103692,1.005773,15.639364,1.421379,6.024670,2.382287,4.638878,4.054898,-8.533534,-2.532260,0.020788,0.944804,0.752790,0.828977,6.837595,0.528372,4.973591,1.736939,21.744457,0.620864,711.541443,0.353063,1306.305908,0.111357,-103.138245,-0.922713,1736.682129,0.123544,900.882263,0.352102,-99.216438,-0.905822,2866.142090,0.109259,1019.862183,0.330993,-102.538765,-0.846210,-9.578434,-0.859482,19.794985,0.477170,0.067779,0.374812,-0.012015,-1.451724,0.157230,0.700044,23.861288,0.698577,3.287331,4.137498,7.188030,2.665764,-19.967783,-0.985516,-5.177781,16.052881,0.015678,0.014833,0.042177,2.024292,1.239670,0.436667,0.373839,0.260000,0.124700,-32.044689
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\YAF_disgust\YAF_thought_disgust.wav,disgust,7,34.343670,0.101605,31.708515,33.459339,37.044830,5.336315,40.836632,4.073498,8.238744,12.409727,0.299437,0.873884,0.067121,0.178552,0.607601,0.540480,4.339252,2.466022,2.164475,1.274065,0.081444,1.019369,10.371666,2.054414,8.188666,1.821894,5.967648,3.094616,-9.004421,-2.857077,0.016808,0.645331,0.741133,0.674600,5.953054,0.624684,6.181532,1.275368,18.133852,0.618726,587.484070,0.429232,1277.198853,0.146213,-126.545593,-0.730960,1675.311646,0.162145,862.856750,0.403601,-125.222511,-0.698462,2756.583008,0.099567,1007.318115,0.488138,-125.538223,-0.693918,-9.402740,-0.952680,17.812269,0.592428,0.057265,0.509299,-0.015410,-0.975037,0.139990,0.579065,21.020323,0.762547,5.050611,2.780078,11.778777,1.715363,-28.830824,-0.699077,-4.859784,15.422841,0.010204,0.015821,0.042873,2.777778,1.214575,0.330000,0.250200,0.466667,0.084984,-34.419659
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\YAF_disgust\YAF_thumb_disgust.wav,disgust,7,34.515991,0.123998,31.321346,34.772652,36.962341,5.640995,91.284210,44.324230,14.825128,13.467041,0.283978,0.933062,0.068323,0.140705,0.498920,0.430597,4.259497,3.928326,3.171386,1.498046,0.072054,1.196198,17.813614,1.201513,9.493506,1.247049,4.261699,4.087732,-5.664119,-3.767117,0.021623,1.601844,0.734911,0.750033,8.533036,0.434212,5.798876,1.388669,25.390854,0.594246,682.872803,0.338269,1405.968994,0.166585,-98.555008,-0.945245,1724.073975,0.125420,1055.358765,0.334554,-97.297417,-0.885474,2829.985107,0.099435,1160.671143,0.525048,-101.287880,-0.818949,-13.031668,-0.786076,24.900919,0.463858,0.057315,0.598359,-0.006660,-2.715137,0.111283,0.859561,27.471563,0.562241,6.173820,2.120059,3.698698,5.418013,-18.534843,-1.011941,-6.700769,16.134630,0.017664,0.020325,0.022965,2.109705,1.731602,0.325000,0.342746,0.230000,0.152151,-33.150227
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\YAF_disgust\YAF_time_disgust.wav,disgust,7,34.148083,0.137388,31.271584,34.405628,36.896416,5.624832,42.038979,34.571201,77.405762,88.731544,0.334359,0.813745,0.097465,0.253206,0.567541,0.470075,4.813019,3.370968,2.902477,1.627790,0.074537,1.043421,16.102301,1.318750,6.206527,1.916514,6.208512,3.446847,-10.897880,-1.903630,0.015348,1.109054,0.825432,1.058540,8.592774,0.421604,7.189065,1.193443,21.848442,0.588150,714.140198,0.374405,1428.596802,0.153929,-88.521889,-1.034905,1710.019287,0.152216,1073.750366,0.366330,-84.717476,-1.018550,2758.156738,0.127699,1074.983521,0.321643,-88.542717,-0.939947,-11.273787,-0.802099,22.139505,0.461409,0.060444,0.505472,-0.007955,-1.939695,0.102231,0.797532,26.558409,0.537613,4.177982,2.669605,4.897007,4.920114,-20.932962,-0.859882,-3.023724,10.449687,0.007616,0.017336,0.030497,1.968504,1.606426,0.385000,0.363902,0.172000,0.152630,-32.683556
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\YAF_disgust\YAF_tip_disgust.wav,disgust,7,34.178123,0.172084,30.802803,34.722771,37.626530,6.823727,182.200119,197.599823,30.542053,38.524178,0.397556,0.843946,0.120445,0.303336,0.691925,0.571480,5.129024,3.238123,3.822723,2.371415,0.127065,1.037887,12.294547,1.660267,8.703786,1.458592,12.342495,1.498743,-10.528687,-2.204234,0.031387,1.340119,0.892669,0.744428,6.370918,0.554818,6.387100,1.137431,21.965042,0.638244,706.310791,0.321390,1327.417969,0.147932,-108.923424,-0.865987,1812.026489,0.096789,793.619385,0.421728,-111.693016,-0.787489,2903.604492,0.081254,959.978455,0.355554,-112.483498,-0.774161,-11.007339,-0.776917,18.943914,0.568232,0.066486,0.367050,-0.018516,-1.019782,0.195290,0.719094,21.990105,0.723904,6.628550,1.813621,16.592062,1.255708,-24.643658,-0.819208,-5.523348,12.921130,0.010627,0.008283,0.060712,3.846154,1.310044,0.370000,0.307354,0.277500,0.170935,-30.417953
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\YAF_disgust\YAF_tire_disgust.wav,disgust,7,33.831005,0.166024,30.894321,34.630749,36.874847,5.980526,223.554138,218.734100,29.733046,13.167330,0.360769,0.782939,0.120075,0.281466,0.582397,0.462322,3.497273,2.766773,2.861923,1.380828,0.082570,0.972869,17.981789,1.124683,4.418898,2.924460,2.875806,6.753061,-7.733255,-2.587065,0.020792,1.290798,0.628060,0.754781,7.964754,0.531556,4.128434,1.548586,17.786573,0.789587,599.750916,0.340732,1441.048950,0.182289,-90.523430,-1.037371,1658.506470,0.147826,1019.843262,0.418464,-88.859299,-0.978289,2734.394775,0.109789,1078.347046,0.322959,-91.166328,-0.934537,-9.449912,-0.828759,20.454868,0.512695,0.066886,0.359527,-0.010838,-1.658040,0.115755,0.733799,25.454899,0.581930,0.917715,12.535935,2.983764,7.145660,-18.386152,-0.884772,-4.111029,14.130738,0.015289,0.014255,0.035541,2.008032,2.057613,0.286000,0.146642,0.220000,0.229347,-32.452171
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\YAF_disgust\YAF_ton_disgust.wav,disgust,7,34.217995,0.161847,30.368477,34.473328,38.265961,7.897484,150.623734,124.004524,39.066380,22.366373,0.335861,0.757517,0.094138,0.269097,0.610909,0.516771,3.695446,2.514597,4.173159,2.408625,0.097282,0.925369,15.449779,1.374446,7.481376,1.885942,7.718637,2.528276,-8.424443,-2.712696,0.025894,1.068807,0.870186,0.813338,5.367263,0.672300,7.304846,1.063695,18.955235,0.670742,638.009216,0.378927,1373.442261,0.166489,-98.178116,-0.933983,1656.751099,0.143947,1104.534424,0.447659,-94.571091,-0.911529,2683.246582,0.117545,1024.114624,0.416280,-96.372414,-0.880756,-9.745337,-0.921426,19.224455,0.564947,0.058384,0.469264,-0.010489,-1.865154,0.145360,0.602998,22.007490,0.704591,3.374936,3.797976,8.722038,2.394940,-20.580502,-1.033638,-6.928510,16.462507,0.009453,0.011161,0.035911,4.000000,2.283105,0.248000,0.237436,0.170000,0.114543,-33.979622
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\YAF_disgust\YAF_tool_disgust.wav,disgust,7,35.849934,0.174805,32.245312,35.208302,38.703083,6.457771,1275.720825,1528.259277,35.407093,41.393665,0.340815,0.796742,0.115616,0.283430,0.521893,0.406277,4.013813,4.257442,3.703647,2.098974,0.089432,0.869100,14.752041,1.701163,13.229201,0.785155,4.217895,4.485377,-13.456014,-2.082022,0.016234,1.200738,0.652981,0.961918,8.258880,0.528585,7.992766,1.125541,24.543371,0.690450,700.834229,0.387185,1363.082275,0.161126,-99.774467,-0.923035,1731.607666,0.149718,966.226074,0.407245,-94.587242,-0.895012,2865.475342,0.103395,1022.261047,0.348245,-96.076904,-0.866138,-12.426742,-0.927500,22.098768,0.671398,0.059160,0.654953,-0.013433,-1.382618,0.121875,0.626350,23.648767,0.845497,10.817516,1.109702,6.911446,2.979442,-20.562113,-1.173211,-5.117380,13.948881,0.012147,0.004728,0.045343,2.409639,2.057613,0.282000,0.342368,0.227500,0.077581,-32.140179
